Area, RTSID, location_center_lat, location_center_lon, change_vol_year, change_area_year, dem_avg_slope, dem_aspect, dem_elevation, location
Ellesmere, 2, 79.2456499549, -85.4791554284, 5399.563981261, 1940.5747840034, 7.910089016, 53.4222679307, 121.8625488281, hillslope, 
Ellesmere, 3, 79.2454359976, -85.47495997, 2474.2873445638, 1481.5390362447, 4.9127912521, 66.0473558675, 114.2338104248, hillslope, 
Ellesmere, 4, 79.2340770267, -85.3374058137, 14884.5270656567, 4772.7650093057, 8.648925781199999, 84.7717784428, 83.668006897, hillslope, 
Ellesmere, 5, 79.2329259056, -85.3410503008, 7326.9948337847, 2612.806103185, 8.5749187469, 103.532162936, 92.9493408203, hillslope, 
Ellesmere, 6, 79.297133163, -85.0872624671, 5910.8656898177, 2134.1217069715, 8.9198951721, 273.8092572224, 106.6375198364, hillslope, 
Ellesmere, 7, 79.2862946845, -85.1247581806, 7377.035824534, 3551.6092435289, 4.2955269814, 307.5462497392, 106.9600372314, hillslope, 
Ellesmere, 8, 79.3132728613, -85.2182406161, 2979.6204081595, 1522.3834708278, 6.0810780525, 327.9086410806, 113.8277435303, hillslope, 
Ellesmere, 9, 79.318382891, -85.1561546168, 40102.0512009401, 11116.1841848558, 4.6745705605, 338.1055967701, 109.0656890869, hillslope, 
Ellesmere, 10, 79.3203316557, -85.1632832655, 9965.1274173231, 2834.9750731148, 8.7467851639, 350.1436996854, 86.4346084595, hillslope, 
Ellesmere, 11, 79.3648871202, -85.2102530543, 9233.7128949797, 2612.1872481156, 7.8792963028, 309.393191564, 51.6735191345, hillslope, 
Ellesmere, 12, 79.3817974586, -85.1966241839, 28603.2945091995, 3901.1076439964, 9.8996515274, 136.8321750055, 51.139377594, hillslope, 
Ellesmere, 13, 79.3947563301, -85.2991224951, 33100.7348602663, 12103.8768756855, 4.4734077454, 83.9878192942, 124.8276901245, hillslope, 
Ellesmere, 14, 79.3814186244, -85.2621061896, 6491.1246625571, 2338.8080211895, 6.667655468, 155.1638412761, 86.5197219849, hillslope, 
Ellesmere, 15, 79.3778229541, -85.2723713251, 5880.2221300519, 2506.827172543, 5.3347501755, 180.8641120443, 59.7584266663, hillslope, 
Ellesmere, 16, 79.3715398974, -85.3609910183, 59684.2399886616, 11628.1320410518, 6.6896748543, 142.0441885854, 118.2197723389, hillslope, 
Ellesmere, 17, 79.3221265275, -85.4705859232, 2296.5742363897, 1000.224505986, 10.1112270355, 279.2005200602, 132.2771148682, hillslope, 
Ellesmere, 18, 79.398367641, -86.6504640326, 5066.0132177148, 1935.4692296805, 6.9379405975, 264.5335628224, 108.8606491089, hillslope, 
Ellesmere, 19, 79.4005511138, -86.6335585788, 49059.0787846774, 10972.7645225125, 3.3074018955, 298.9518319317, 117.4568786621, hillslope, 
Ellesmere, 20, 79.4021788398, -86.6516328514, 1831.2767524888, 800.6437460909, 9.2531871796, 284.3355296218, 96.7325820923, hillslope, 
Ellesmere, 21, 79.4108584221, -86.6766148667, 23059.4177657601, 6906.8867162772, 4.2602014542, 330.4269299903, 83.0038223267, hillslope, 
Ellesmere, 22, 79.4353708843, -86.6816261011, 3288.9130605494, 2190.7469458254, 3.3343567848, 224.1105163373, 110.5000686646, hillslope, 
Ellesmere, 23, 79.4399283888, -86.7356211113, 6894.5816246852, 3307.935059936, 4.9469847679, 187.3846232351, 121.4072799683, hillslope, 
Ellesmere, 24, 79.4476824001, -86.6555568012, 2452.4024582258, 1472.256210203, 3.3077626228, 255.692570071, 122.866645813, hillslope, 
Ellesmere, 25, 79.4726609825, -86.6171405566, 7591.9045289381, 2133.1934243673, 8.8254384995, 147.8733802385, 76.9365158081, hillslope, 
Ellesmere, 26, 79.4746130417, -86.6020056633, 3794.5800762765, 983.9795604131, 9.7762813568, 216.004086242, 76.8433990479, hillslope, 
Ellesmere, 27, 79.4746184158, -86.602182233, 6070.090657421, 1810.1510781185, 9.8143148422, 219.0724368533, 75.904624939, hillslope, 
Ellesmere, 28, 79.485761542, -86.6176486541, 16748.248103244, 4791.7948026911, 8.837729454, 211.6365648282, 61.6653137207, hillslope, 
Ellesmere, 29, 79.4878553256, -86.6242496086, 5928.9785551909, 2204.6711848879, 10.8413791656, 253.2161623525, 57.6167984009, hillslope, 
Ellesmere, 30, 79.4840118982, -86.7346369703, 6903.4491378886, 3052.6573437911, 6.2323355675, 212.9671093742, 69.310836792, hillslope, 
Ellesmere, 31, 79.4826668935, -86.7490434766, 3533.1496585265, 1757.2389696812, 8.9562597275, 336.4946126431, 76.3824081421, hillslope, 
Ellesmere, 32, 79.4857206453, -86.7415507517, 7588.0836919033, 3937.3106655587, 7.295311451, 256.5432011891, 66.5007476807, hillslope, 
Ellesmere, 33, 79.4876540543, -86.7385997163, 4260.3425159364, 2595.4781612406, 7.4235520363, 204.6568786058, 83.0458679199, hillslope, 
Ellesmere, 34, 79.4888450842, -86.7495517636, 5608.3210362306, 2785.7760950941, 7.0853300095, 256.87352276, 64.5933609009, hillslope, 
Ellesmere, 35, 79.4911693828, -86.7303408885, 6082.5110229983, 4260.8171531096, 4.3339624405, 253.2046729182, 107.3336410522, hillslope, 
Ellesmere, 36, 79.4887199252, -86.7181195936, 2948.1307161653, 2193.5317936379, 6.1801757812, 231.0305099904, 114.0216293335, hillslope, 
Ellesmere, 37, 79.4657467129, -86.3837163539, 6691.7735296066, 2622.3983567614, 5.12032938, 168.9357317236, 51.3326339722, hillslope, 
Ellesmere, 39, 79.472605712, -86.3228863217, 19212.4216835861, 4538.3736517545, 12.104054451, 167.323446911, 38.4156188965, hillslope, 
Ellesmere, 40, 79.4763850319, -86.2991534, 19337.4035662408, 6578.7388157055, 6.5779180527, 118.7206714072, 33.4880218506, hillslope, 
Ellesmere, 41, 79.4748529308, -86.2739206532, 7269.1720516832, 2503.5781834285, 11.5506734848, 346.4157951926, 35.8206100464, hillslope, 
Ellesmere, 42, 79.4805119813, -86.2896507874, 2426.9553275861, 919.9280607259, 7.9732995033, 190.1980648324, 35.7623634338, hillslope, 
Ellesmere, 43, 79.48931324590001, -86.240812999, 11451.822427644, 5064.7098883151, 7.8202395439, 166.1584356616, 33.1505737305, hillslope, 
Ellesmere, 44, 79.4899026577, -86.2276085038, 2168.6775566626, 816.4245503616, 17.2656345367, 178.4615054042, 27.6510810852, hillslope, 
Ellesmere, 45, 79.4133405443, -85.3584628222, 89165.9129955177, 15127.2933174455, 6.0592689514, 251.7343115871, 76.5191268921, hillslope, 
Ellesmere, 46, 79.412905617, -85.4393411501, 50027.9660130712, 14774.2365003287, 12.2884731293, 196.1234516795, 125.7456436157, hillslope, 
Ellesmere, 47, 79.4129646479, -85.4122268253, 12348.7823694383, 7071.1927372141, 5.5457525253, 150.9318008193, 141.0613861084, hillslope, 
Ellesmere, 48, 79.4151273063, -85.4579282645, 3816.4445870266, 2086.3151528571, 12.2474689484, 227.4710074864, 114.0873565674, hillslope, 
Ellesmere, 49, 79.4917127609, -84.5024568388, 5445.3110641566, 2027.3692074927, 6.7149419785, 218.0134941458, 116.2509994507, hillslope, 
Ellesmere, 50, 79.4877398683, -84.4037632621, 51337.020627779, 9329.2401718414, 7.1918711662, 21.5630993256, 67.5465927124, hillslope, 
Ellesmere, 51, 79.483542271, -84.4175674548, 2509.1011115198, 394.5201067694, 18.8138599396, 157.7175541398, 63.479927063, hillslope, 
Ellesmere, 52, 79.4834762679, -84.417366044, 2439.6952550802, 584.8180406229, 17.7613506317, 147.6496084044, 62.4829940796, hillslope, 
Ellesmere, 53, 79.4755382284, -84.362230384, 15595.9436638198, 2851.2200186876, 12.2636003494, 228.8775881597, 75.2856216431, hillslope, 
Ellesmere, 54, 79.4156230474, -84.4571437036, 4743.3321999738, 2046.8631421801, 7.1927962303, 245.5838437052, 175.7794647217, hillslope, 
Ellesmere, 55, 79.4138879129, -84.4579001558, 10117.4484707371, 4148.0308167038, 7.0662636757, 287.0340862089, 175.582611084, hillslope, 
Ellesmere, 56, 79.400108077, -84.4855445609, 20438.783420693, 7247.5664320051, 9.4596633911, 271.4915769264, 18.0300331116, lakeshore, 
Ellesmere, 57, 79.4721966703, -84.5046075528, 3222.9323584891, 1218.8350592664, 9.6843090057, 318.9543791162, 56.4476394653, lakeshore, 
Ellesmere, 58, 79.4887247756, -84.0872567451, 7665.1128015211, 1979.0985120762, 11.5404806137, 161.1726549448, 107.8602981567, hillslope, 
Ellesmere, 59, 79.4744753834, -84.0725045845, 3984.5719690836, 1694.1157525981, 9.4616203308, 231.4181068627, 135.1598052979, hillslope, 
Ellesmere, 60, 79.4873185635, -84.0349799462, 9379.4579009262, 1329.764830464, 26.3360157013, 226.1115172781, 221.8955078125, hillslope, 
Ellesmere, 61, 79.5474413988, -84.2437139052, 4573.2822037922, 1164.0663856208, 11.0075349808, 320.6209961634, 104.806930542, hillslope, 
Ellesmere, 62, 79.5924297342, -84.4558135653, 2131.1384503672, 478.5296824462, 19.4743003845, 217.4770909337, 157.8255615234, hillslope, 
Ellesmere, 63, 79.5289657238, -84.66472839, 22603.1991253907, 6454.3489467476, 9.0001688004, 88.3691683669, 294.355255127, hillslope, 
Ellesmere, 64, 79.5254862939, -84.5607977043, 7676.9618786748, 1031.7861145275, 17.4472293854, 221.9268852193, 103.3406295776, hillslope, 
Ellesmere, 65, 79.5328494007, -84.5668558897, 3274.7277880391, 1151.9987117667, 10.3724651337, 336.0048861895, 71.7547225952, hillslope, 
Ellesmere, 66, 79.5593381805, -84.5709170194, 3866.130886502, 1050.8159079129, 7.3356323242, 39.8948375411, 88.5938034058, hillslope, 
Ellesmere, 67, 79.5771054757, -85.7739799185, 4091.2456680833, 1718.2511003063, 11.6613454819, 196.3130070878, 123.4024429321, hillslope, 
Ellesmere, 68, 79.5518039049, -86.1493686027, 7466.3031110243, 1726.1415024417, 8.9538784027, 242.5304239471, 58.2105903625, hillslope, 
Ellesmere, 69, 79.5521664709, -86.1296218523, 3971.6685703444, 1368.7526998388, 14.7906351089, 198.9229004966, 47.8680877686, hillslope, 
Ellesmere, 70, 79.5520803807, -86.1876339804, 2675.8852911983, 984.4437017152, 12.2868270874, 177.4113605469, 79.1897888184, hillslope, 
Ellesmere, 71, 79.5607181183, -86.1126604446, 6794.4765615949, 1948.4651861388, 5.9632577896, 149.971971844, 70.1403656006, hillslope, 
Ellesmere, 72, 79.5590633279, -86.0982964737, 5382.7889171773, 1445.8001559844, 8.979804039, 103.2116020938, 41.377784729, hillslope, 
Ellesmere, 73, 79.5968177008, -86.156831196, 12718.9474694639, 3688.995068945, 7.5062432289, 77.3606793691, 95.5505905151, hillslope, 
Ellesmere, 74, 79.5081571385, -86.678100546, 4460.0530312153, 2438.598401137, 4.9334974289, 188.0815751731, 69.5487823486, hillslope, 
Ellesmere, 75, 79.5122137824, -86.6510773828, 21459.968131065, 5887.1682756038, 8.5003433228, 232.6075114543, 67.7540740967, hillslope, 
Ellesmere, 76, 79.5152666199, -86.667462046, 5026.4120711201, 2296.5711627001, 9.3304386139, 239.5706615593, 45.7537155151, hillslope, 
Ellesmere, 77, 79.5147202595, -86.6635953238, 3379.4822174992, 2362.9433688977, 8.810459137, 215.1294145095, 51.4320755005, hillslope, 
Ellesmere, 78, 79.5207406804, -86.694895828, 1310.1278337599, 769.0821375493, 8.664899826, 190.7675893248, 32.8521270752, hillslope, 
Ellesmere, 79, 79.5215364718, -86.6824141707, 2306.5220523549, 912.0376585905, 9.3300657272, 151.2913093475, 45.788734436, hillslope, 
Ellesmere, 80, 79.5325548039, -86.7120255602, 9528.9660582244, 3452.2830048834, 9.0763587952, 192.9015904053, 40.6025276184, hillslope, 
Ellesmere, 81, 79.5401190509, -86.7360771915, 1483.9471941833, 789.0402135388, 9.4733114243, 217.0579274102, 42.2375450134, hillslope, 
Ellesmere, 82, 79.540126679, -86.7360404438, 2075.6346195625, 996.9755168714, 9.2210073471, 216.210299298, 42.4004173279, hillslope, 
Ellesmere, 83, 79.5576567702, -86.7100082675, 3929.1885344901, 1584.1142640047, 15.2066841125, 212.614105966, 33.9735145569, hillslope, 
Ellesmere, 84, 79.6502440501, -86.6381669813, 5387.1119403911, 1114.4032662981, 9.342464447, 302.2683762701, 85.0488433838, hillslope, 
Ellesmere, 85, 79.641412577, -86.6863571902, 5411.3186947259, 2207.4560327004, 8.8207902908, 212.2600278008, 54.3109321594, hillslope, 
Ellesmere, 86, 79.6366532975, -86.6752279755, 12711.9018627851, 11602.6042694374, 7.2325963974, 60.4128470654, 57.2057914734, hillslope, 
Ellesmere, 87, 79.6399021612, -86.6478068429, 9670.3549421354, 3067.9740067598, 4.4146652222, 233.2260861827, 87.2233428955, hillslope, 
Ellesmere, 88, 79.6257708657, -86.6817765788, 6750.0145129175, 2459.9489010328, 5.3830738068, 336.9713467928, 70.1870574951, hillslope, 
Ellesmere, 89, 79.6258067152, -86.6815818295, 6371.4798728235, 2278.0055106168, 5.2944636345, 345.8766099674, 70.2854690552, hillslope, 
Ellesmere, 90, 79.6277090928, -86.6894507997, 2232.7942235281, 1030.3936906213, 5.4313001633, 66.3943489495, 61.9823150635, hillslope, 
Ellesmere, 91, 79.6276235441, -86.6739431772, 6539.0443004759, 2054.2894030134, 7.1244068146, 352.6517283693, 70.205619812, hillslope, 
Ellesmere, 92, 79.6017365543, -86.2777205702, 23145.6477989219, 10361.9545689731, 4.2539434433, 16.6010489779, 94.231918335, hillslope, 
Ellesmere, 93, 79.610131566, -86.2524314972, 5619.3852141531, 1645.8450571816, 5.0911636353, 255.4624578617, 70.7577590942, hillslope, 
Ellesmere, 94, 79.6216538943, -86.2571904269, 5355.4247780012, 1920.6167080139, 9.177239418, 321.2794443925, 64.2646865845, hillslope, 
Ellesmere, 95, 79.6224696582, -86.2503707897, 66691.4935663582, 22191.0597938263, 6.6780352592, 315.333994903, 69.5839309692, hillslope, 
Ellesmere, 96, 79.629664893, -86.2523647319, 2102.0844998434, 863.766963174, 6.0395522118, 342.9149663421, 55.3196182251, hillslope, 
Ellesmere, 97, 79.6257053404, -86.2538198061, 6223.8840365078, 2525.8569659284, 6.086127758, 290.4784611016, 69.2905044556, hillslope, 
Ellesmere, 98, 79.6341387268, -86.2715455184, 4528.4205701482, 1320.4820044223, 6.5073518753, 87.3452213499, 43.0368347168, hillslope, 
Ellesmere, 99, 79.6135863327, -86.2289355546, 106382.7051160124, 21564.004894714, 6.3564577103, 249.5979704997, 87.7121047974, hillslope, 
Ellesmere, 100, 79.6883585501, -85.3708713541, 10819.9179009232, 4314.193402849, 6.7180681229, 207.3759134197, 25.8202018738, hillslope, 
Ellesmere, 101, 79.6915696563, -85.360291196, 6724.7881452566, 3341.3532336859, 6.8251600266, 181.3894880456, 47.0159378052, hillslope, 
Ellesmere, 102, 79.6914459563, -85.3483152047, 3007.2102962073, 1805.5096650977, 5.8814520836, 263.1717475792, 57.2804145813, hillslope, 
Ellesmere, 103, 79.6854544378, -85.3449183908, 34546.5531573936, 8197.1995360642, 9.1603813171, 151.7332696918, 32.0038490295, hillslope, 
Ellesmere, 104, 79.6597404429, -85.1291405883, 4960.9103122314, 1710.3606981709, 9.3152246475, 169.2023656808, 111.7277984619, hillslope, 
Ellesmere, 105, 79.6578369221, -85.0885147979, 20937.7128690844, 11141.2478151682, 3.0512924194, 173.6314928032, 118.3981552124, hillslope, 
Ellesmere, 106, 79.6449980001, -85.0218459349, 1620.5184847591, 1021.1108645797, 7.9910888672, 177.5718260657, 88.6721801758, hillslope, 
Ellesmere, 107, 79.6459278573, -85.0128247376, 17031.1508424007, 4206.048479464, 9.668753624, 134.0186806636, 83.6535568237, hillslope, 
Ellesmere, 108, 79.7388777439, -84.790220509, 10059.6186996509, 4081.6586105061, 4.3988480568, 275.6683029357, 142.4807128906, hillslope, 
Ellesmere, 109, 79.7304935658, -85.0013589062, 13199.9909413722, 6143.3742743529, 3.431122303, 334.3064071009, 131.516784668, hillslope, 
Ellesmere, 110, 79.7580226405, -85.2969312034, 11759.4951132375, 4681.7933140977, 6.4949860573, 159.7909782578, 89.0541000366, hillslope, 
Ellesmere, 111, 79.7206851261, -85.4496650048, 17136.626583252, 7824.9582117947, 7.7001824379, 61.4796465642, 59.7894325256, hillslope, 
Ellesmere, 112, 79.7172961391, -85.4581364303, 10867.2649269258, 3141.7724737908, 12.2805223465, 171.1024260997, 49.4681053162, hillslope, 
Ellesmere, 113, 79.7161967826, -85.4138859737, 3588.1052509241, 1368.9847704899, 9.9394817352, 320.4905012729, 58.1681861877, hillslope, 
Ellesmere, 114, 79.7105419843, -85.4596172512, 2878.8043524933, 1407.2764279116, 6.9664421082, 349.8980701206, 56.9444389343, hillslope, 
Ellesmere, 115, 79.7234905461, -85.368334808, 5852.6044938104, 1732.1753393688, 13.6369228363, 74.3266547685, 64.3889465332, hillslope, 
Ellesmere, 116, 79.72058576, -85.3739810077, 11495.5983569947, 3329.7497011338, 9.8209486008, 149.6890412462, 59.366443634, hillslope, 
Ellesmere, 117, 79.7171581579, -85.3039392441, 4974.6632993292, 2776.4932690525, 4.0451245308, 296.5818376894, 94.4096755981, hillslope, 
Ellesmere, 118, 79.7160302063, -85.2776107752, 17138.7288506417, 6130.8424591967, 3.7422428131, 22.9230570315, 103.2049636841, hillslope, 
Ellesmere, 119, 79.7144281414, -85.2697542793, 12597.1757466894, 4130.8575885268, 8.3084869385, 93.2234214533, 111.575378418, hillslope, 
Ellesmere, 120, 79.7126729729, -85.2788934613, 7756.7988498252, 4922.218508576, 3.1683785915, 50.0926591875, 115.1851119995, hillslope, 
Ellesmere, 121, 79.7119259533, -85.2685359179, 2671.5739775736, 1427.6986452032, 4.5884728432, 25.7184897153, 112.5380706787, hillslope, 
Ellesmere, 122, 79.7081441419, -85.3261059099, 17494.5622494232, 7044.2725416934, 3.9254086018, 329.2941678961, 85.9157943726, hillslope, 
Ellesmere, 123, 79.7056622431, -85.3377268851, 75401.4726413184, 23010.7333333025, 4.1596813202, 337.6996333699, 88.277923584, hillslope, 
Ellesmere, 124, 79.705665759, -85.348830779, 4888.948523495, 2176.822706763, 6.5320630074, 1.5803078255, 81.9936981201, hillslope, 
Ellesmere, 125, 79.7063607074, -85.3733638004, 6487.7352539846, 3191.8997344156, 5.3542127609, 15.0570975879, 75.2615966797, hillslope, 
Ellesmere, 126, 79.7167066984, -85.6903732218, 11837.0737759021, 3788.3213075905, 6.7553992271, 212.4946387371, 119.4230728149, hillslope, 
Ellesmere, 127, 79.7093662411, -85.5173417162, 4047.2086623487, 1723.8207959313, 8.8248643875, 275.6981201508, 28.5043334961, hillslope, 
Ellesmere, 128, 79.721667587, -85.5205474368, 67653.7713303525, 9900.1339734018, 6.2236037254, 236.290569633, 60.973941803, hillslope, 
Ellesmere, 129, 79.7901242823, -85.9235310658, 2325.9145871538, 873.0497892156, 3.9036178589, 194.2833711899, 130.1768341064, hillslope, 
Ellesmere, 130, 79.8547709489, -86.4062458825, 5221.0408213009, 2086.3151528571, 11.8287296295, 214.112122897, 126.4261474609, hillslope, 
Ellesmere, 131, 79.8973269178, -85.9888380586, 102870.0145803001, 20367.9127592495, 4.0854535103, 162.5166454184, 107.4415206909, hillslope, 
Ellesmere, 132, 79.8995923713, -85.5832402982, 10198.9907181789, 1725.6773611396, 15.1186561584, 154.1058823898, 60.8223457336, hillslope, 
Ellesmere, 133, 79.8774366078, -85.6463976294, 3840.441845332, 1199.341124579, 9.8581533432, 287.951094859, 94.4473800659, hillslope, 
Ellesmere, 134, 79.87661782, -85.6361732541, 3993.9761350442, 1705.7192851501, 6.7311062813, 227.6568509676, 113.4330062866, hillslope, 
Ellesmere, 135, 79.8451672567, -85.556816375, 3542.0292009047, 2345.7701407207, 4.0772585869, 303.3253281812, 79.2865829468, hillslope, 
Ellesmere, 136, 79.8464170214, -85.5519845058, 8634.8224531838, 5980.4606773222, 5.1973557472, 305.4490314437, 81.973236084, hillslope, 
Ellesmere, 137, 79.868488501, -84.5580465049, 27731.3744284116, 10063.0475704325, 4.1036009789, 27.230813312, 78.0927505493, hillslope, 
Ellesmere, 138, 79.806749022, -84.6905477612, 5872.1467612052, 2632.1453241051, 4.2213335037, 308.7027018772, 88.6483840942, hillslope, 
